id,name,category_id,part_type,engine_model,category_spec
18263,Подшипник игольчатый К223020 (22х30х20),2,parts,,Стандартные изделия
18264,Подшипник игольчатый 16х20х17,2,parts,,Стандартные изделия
18265,Подшипник игольчатый 20х25х20,2,parts,,Стандартные изделия
18266,Подшипник игольчатый 22х28х20,2,parts,,Стандартные изделия
18267,Подшипник игольчатый 25х30х25,2,parts,,Стандартные изделия
18268,Подшипник игольчатый 25х32х28,2,parts,,Стандартные изделия
18269,Подшипник игольчатый 25x29x17,2,parts,,Стандартные изделия
18271,Подшипник игольчатый 27х32х24,2,parts,,Стандартные изделия
18272,Подшипник игольчатый 30х35х27,2,parts,,Стандартные изделия
18273,Подшипник игольчатый HK2525 (25х32х25),2,parts,,Стандартные изделия
18274,"Подшипник качения РОЛИКОВЫЙ 32,5х65х17 (14238TP)",2,parts,,Стандартные изделия
18275,"Подшипник качения роликовый NUP2/32.5 (92906) 32,5х62х16",2,parts,,Стандартные изделия
18276,"Подшипник качения шариковый 32,5х65х17 (14238TP)",2,parts,,Стандартные изделия
18277,"Подшипник качения шариковый NUP2/32.5 (92906) 32,5х62х16",2,parts,,Стандартные изделия
18278,Подшипник качения 92205 (NUP205m),2,parts,,Стандартные изделия
18288,Подшипник 180310А (6310),2,parts,,Стандартные изделия
18279,Подшипник сферический CS204 на пресс-подборщик,2,parts,,Стандартные изделия
18280,Подшипник 106 (6006) открытый,2,parts,,Стандартные изделия
18281,Подшипник 107 (6007) шариковый открытый,2,parts,,Стандартные изделия
18282,Подшипник 1202-2RS (15х35х11) сферический на грабли роторные,2,parts,,Стандартные изделия
18283,Подшипник 1680206,2,parts,,Стандартные изделия
18284,Подшипник 180028 (628 RS),2,parts,,Стандартные изделия
18285,Подшипник 180106 (6006 2RS) закрытый,2,parts,,Стандартные изделия
18286,Подшипник 180109 (109) (6009 2RS) Передней ступицы Уралец 224,2,parts,,Стандартные изделия
18287,Подшипник 180205 (6205-2RS) 80205,2,parts,,Стандартные изделия
18289,Подшипник 2007106 (32006),2,parts,,Стандартные изделия
18290,Подшипник 2007108 (32008),2,parts,,Стандартные изделия
18291,Подшипник 205 (6205),2,parts,,Стандартные изделия
18292,Подшипник 206 (6206),2,parts,,Стандартные изделия
18293,Подшипник 208 / 6208 (40х80х18),2,parts,,Стандартные изделия
18294,Подшипник 209 (6209),2,parts,,Стандартные изделия
18295,Подшипник 210 (6210),2,parts,,Стандартные изделия
18296,Подшипник 27307 конический роликовый,2,parts,,Стандартные изделия
18297,Подшипник 30204 (7204) роликовый радиально-упорный,2,parts,,Стандартные изделия
18324,Подшипник 6202z (60202),2,parts,,Стандартные изделия
18298,Подшипник 30210 (7210) роликовый радиально-упорный конический,2,parts,,Стандартные изделия
18299,Подшипник 30213 (7213) конический роликовый упорный,2,parts,,Стандартные изделия
18300,Подшипник 30303 (7303А),2,parts,,Стандартные изделия
18301,Подшипник 30306 (7306),2,parts,,Стандартные изделия
18302,Подшипник 30310 (7310 Е) роликовый конический упорный,2,parts,,Стандартные изделия
18303,Подшипник 307 (6307; 180307),2,parts,,Стандартные изделия
18304,Подшипник 309 (6309),2,parts,,Стандартные изделия
18305,Подшипник 31305,2,parts,,Стандартные изделия
18306,Подшипник 31307,2,parts,,Стандартные изделия
18308,Подшипник 32009 (6-2007109А),2,parts,,Стандартные изделия
18309,Подшипник 32009 X (2007109) роликовый радиально-упорный,2,parts,,Стандартные изделия
18310,Подшипник 32011 (2007111) роликовый упорный,2,parts,,Стандартные изделия
18311,Подшипник 32310 (7610) роликовый радиально-упорный конический редуктора почвофрезы,2,parts,,Стандартные изделия
18312,Подшипник 42506 (NJ2206ЕМ),2,parts,,Стандартные изделия
18313,Подшипник 46109 E (7009 ACDE) 45х75х16,2,parts,,Стандартные изделия
18314,Подшипник 50202 (6202 N) с проточкой 15х35х11 стойки колеса щетки,2,parts,,Стандартные изделия
18315,Подшипник 50305 (6305N) передней торцевой крышки,2,parts,,Стандартные изделия
18316,Подшипник 50307 (6307N) шариковый радиальный с канавкой на наружном кольце DF244,2,parts,,Стандартные изделия
18317,Подшипник 51106 (8106) 30х47х11,2,parts,,Стандартные изделия
18318,Подшипник 51206 (8206),2,parts,,Стандартные изделия
18319,Подшипник 524806К 14-8,2,parts,,Стандартные изделия
18320,Подшипник 6004 (180104),2,parts,,Стандартные изделия
18321,Подшипник 6005 (105 А),2,parts,,Стандартные изделия
18322,Подшипник 6010 (110),2,parts,,Стандартные изделия
18323,Подшипник 60204 (6204Z) качения,2,parts,,Стандартные изделия
18325,"Подшипник 6203 Rs (на маховик КМ385, TY290/295,TY295IT) шариковый закрытый",2,parts,,Стандартные изделия
18326,Подшипник 6204,2,parts,,Стандартные изделия
18327,Подшипник 6206N (50206) c проточкой,2,parts,,Стандартные изделия
18328,Подшипник 6207N (50207) с проточкой под стопорное кольцо,2,parts,,Стандартные изделия
18329,"Подшипник 6207Z (60207, 80207, 207)",2,parts,,Стандартные изделия
18330,Подшипник 6209 2RZ (180209) (45х85х19),2,parts,,Стандартные изделия
18331,Подшипник 6301 ZZ (80301) шариковый закрытый,2,parts,,Стандартные изделия
18332,Подшипник 6304/ 304 (20х52х15),2,parts,,Стандартные изделия
18333,Подшипник 6305 (305) качения,2,parts,,Стандартные изделия
18334,Подшипник 6308/ 308 (40х90х23),2,parts,,Стандартные изделия
18335,Подшипник 6314 (70х150х35),2,parts,,Стандартные изделия
18336,Подшипник 7000109 л (45х75х10),2,parts,,Стандартные изделия
18337,Подшипник 7205 (30205) 25×52х16,2,parts,,Стандартные изделия
18338,Подшипник 7206 (30206),2,parts,,Стандартные изделия
18339,Подшипник 7208 (30208) конический радиально-упорный роликовый,2,parts,,Стандартные изделия
18340,"Подшипник 7305 (30305) 25x62x18,25",2,parts,,Стандартные изделия
18341,"Подшипник 7307А ступицы ГАЗ 3302, 2217, УАЗ передней внутренний",2,parts,,Стандартные изделия
18342,"Подшипник 7308 А (30308) роликовый 40x90x25,25 редуктора почвофрезы 160, 180 М",2,parts,,Стандартные изделия
18343,Подшипник 7507E (32207) конический роликовый 35х72х25,2,parts,,Стандартные изделия
18344,Подшипник 7510 (32210),2,parts,,Стандартные изделия
18345,Подшипник 776701 на вал горизонтальный рулевой колонки,2,parts,,Стандартные изделия
18346,Подшипник 786808КА,2,parts,,Стандартные изделия
18347,Подшипник 80107 (6007 ZZ/180107/6007 2 RS),2,parts,,Стандартные изделия
18348,Подшипник 922205 К роликовый 25х52х15,2,parts,,Стандартные изделия
18349,Подшипник 977907 (30 (33)х49х11),2,parts,,Стандартные изделия
18350,Подшипник 977907К (30(33)х58х18),2,parts,,Стандартные изделия
18351,Подшипник NJ206 (42206Н),2,parts,,Стандартные изделия
18352,Подшипник NJ214 (42214),2,parts,,Стандартные изделия
18353,Подшипник NUP 2207,2,parts,,Стандартные изделия
18354,Подшипник NUP 307 (92307),2,parts,,Стандартные изделия
18355,Подшипник NUP206 (92206) (30х62х16),2,parts,,Стандартные изделия
18356,Подшипник UC206 шариковый радиальный (480206 UC) пресс-подборщика,2,parts,,Стандартные изделия
18357,Подшипниковый узел UCF 206 фланцевый (Косилки Н22),2,parts,,Стандартные изделия
18358,Подшипниковый узел UCF 207,2,parts,,Стандартные изделия
18359,Подшипниковый узел UCF 208,2,parts,,Стандартные изделия
18360,Подшипниковый узел UCHA 206,2,parts,,Стандартные изделия
18361,Подшипниковый узел UCP 206,2,parts,,Стандартные изделия
18362,Подшипниковый узел UCP 207,2,parts,,Стандартные изделия
18363,Подшипниковый узел UCP 208,2,parts,,Стандартные изделия
18364,Болт М10х25,2,parts,,Стандартные изделия
18365,Болт М10х35 ГОСТ 7798-70 цинк,2,parts,,Стандартные изделия
18366,Болт М12х30,2,parts,,Стандартные изделия
18367,"Болт М12х60 для крепления колесного груза Уралец (с гайкой, увел. шайбой и гровером)",2,parts,,Стандартные изделия
18368,Болт М14х110 (с гайкой и гровером) крепления шнека ямобура,2,parts,,Стандартные изделия
18369,Болт М14х35 усиленный,2,parts,,Стандартные изделия
18370,Болт М16х40,2,parts,,Стандартные изделия
18371,Болт М24х200 с гайкой для отвала,2,parts,,Стандартные изделия
18372,Болт М8х52 для углового редуктора с гайкой,2,parts,,Стандартные изделия
18373,Болт переднего Дифференциала М8,2,parts,,Стандартные изделия
18375,"Болт штуцерный М14х1,5 (болт гидравлики)",2,hydraulics,,Стандартные изделия
18377,Гайка М12,2,parts,,Стандартные изделия
18378,Гайка М14,2,parts,,Стандартные изделия
18379,Гайка М14 корончатая,2,parts,,Стандартные изделия
18380,Гайка М16,2,parts,,Стандартные изделия
18382,"Гайка М20х1,5 корончатая на вал отбора мощности Уралец",2,parts,,Стандартные изделия
18383,"Гайка резьбовая (контргайка 2 и 1/2″, Ду65) для навесных орудий",2,parts,,Стандартные изделия
18384,"Заглушка М14х1,5",2,parts,,Стандартные изделия
18385,"Заглушка М16х1,5",2,parts,,Стандартные изделия
18386,"Заглушка М18х1,5",2,parts,,Стандартные изделия
18387,Комплект болтов для сборки диска колесного R12 (6 шт),2,parts,,Стандартные изделия
18388,Комплект болтов для сборки диска колесного R14 (6 шт),2,parts,,Стандартные изделия
18389,Комплект болтов для сборки диска колесного R16 (6 шт),2,parts,,Стандартные изделия
18390,Масленка (тавотница) М10 прямая (S = 11),2,parts,,Стандартные изделия
18391,Масленка (тавотница) М12 х1 прямая для почвофрезы,2,parts,,Стандартные изделия
18392,Масленка (тавотница) М8 прямая (S = 9 мм),2,parts,,Стандартные изделия
18393,Палец крепежный 25х170 (под шплинт),2,parts,,Стандартные изделия
18394,Скоба П-образная (Стремянка) М12 65х120,2,parts,,Стандартные изделия
18395,Скоба П-образная (Стремянка) М14 65х127,2,parts,,Стандартные изделия
18396,Скоба П-образная (Стремянка) М14 67х98,2,parts,,Стандартные изделия
18397,Скоба П-образная (Стремянка) М14 75х90 для Почвофрезы,2,parts,,Стандартные изделия
18399,"Фланец НШ-10 прямой М20х1,5",2,parts,,Стандартные изделия
18400,"Фланец НШ-10 угловой М20х1,5",2,parts,,Стандартные изделия
18401,Хомут ВД35,2,parts,,Стандартные изделия
18403,"Шайба медная 9х17х1,0 форсунки TY290/295, JD295/ TY295IT",2,parts,,Стандартные изделия
18404,Шайба М12,2,parts,,Стандартные изделия
18405,Шайба М12 (увеличенная),2,parts,,Стандартные изделия
18406,Шайба М14 плоская,2,parts,,Стандартные изделия
18407,Шайба М16,2,parts,,Стандартные изделия
18408,Шайба прорезиненная под фитинг М20 уплотнительная,2,parts,,Стандартные изделия
18409,Шайба прорезиненная под фитинг М24 уплотнительная,2,parts,,Стандартные изделия
18410,Шайба прорезиненная под фитинг 1/2″ уплотнительная,2,parts,,Стандартные изделия
18411,Шайба прорезиненная под фитинг 3/8″ уплотнительная,2,parts,,Стандартные изделия
18412,Шайба пружинная (Гровер) М12,2,parts,,Стандартные изделия
18413,Шайба пружинная (Гровер) М14,2,parts,,Стандартные изделия
18414,Шайба пружинная (Гровер) М16,2,parts,,Стандартные изделия
18415,Шайба резиновая (подушка) 12х40 H=10 под радиатор,2,parts,,Стандартные изделия
18416,Шайба 8,2,parts,,Стандартные изделия
18417,"Шплинт пружинный игольчатый d=3,5 мм",2,parts,,Стандартные изделия
18418,Шплинт пружинный игольчатый d=5 мм,2,parts,,Стандартные изделия
18419,Шплинт пружинный игольчатый d=6 мм,2,parts,,Стандартные изделия
18420,Шплинт пружинный игольчатый d=8 мм,2,parts,,Стандартные изделия
18421,Шплинт пружинный игольчатый d=9 мм,2,parts,,Стандартные изделия
18422,Шплинт резьбовой М12*42,2,parts,,Стандартные изделия
18423,"Шплинт 2,5х16",2,parts,,Стандартные изделия
18424,Шплинт 3х40,2,parts,,Стандартные изделия
18425,Шплинт 4х40,2,parts,,Стандартные изделия
18426,Шплинт 4х60,2,parts,,Стандартные изделия
18427,Шплинт 4х80,2,parts,,Стандартные изделия
18428,Шпонка 14х9х100 задней полуоси трактора Уралец,2,parts,,Стандартные изделия
18429,Шпонка 14х9х40 задней полуоси трактора Уралец,2,parts,,Стандартные изделия
18430,Шпонка 5х5х32 узла сцепления трактора Уралец,2,parts,,Стандартные изделия
18431,Шпонка 5х5х50 узла сцепления трактора Уралец,2,parts,,Стандартные изделия
18432,Шпонка 6х6х32 педального узла трактора Уралец,2,parts,,Стандартные изделия
18433,Шпонка 6х6х56 педального узла трактора Уралец,2,parts,,Стандартные изделия
18434,Шпонка 8х7х25,2,parts,,Стандартные изделия
18435,Шпонка 8х7х30,2,parts,,Стандартные изделия
18436,Штифт разрезной 10х70 мм пружинный цилиндрический,2,parts,,Стандартные изделия
18437,Штифт разрезной 8х36 мм.,2,parts,,Стандартные изделия
18438,Штифт цилиндрический В 10х25 (палец),2,parts,,Стандартные изделия
18439,Кольцо стопорное внутреннее D=100 мм.,2,parts,,Стандартные изделия
18440,Кольцо стопорное внутреннее D=25 мм.,2,parts,,Стандартные изделия
18441,"Кольцо стопорное внутреннее D=28 мм. (Для пальца поршневого КМ385ВТ, J285)",2,parts,,Стандартные изделия
18442,Кольцо стопорное внутреннее D=30 мм.,2,parts,,Стандартные изделия
18443,Кольцо стопорное внутреннее D=32 мм.,2,parts,,Стандартные изделия
18444,Кольцо стопорное внутреннее D=35 мм.,2,parts,,Стандартные изделия
18445,Кольцо стопорное внутреннее D=37 мм.,2,parts,,Стандартные изделия
18446,Кольцо стопорное внутреннее D=47 мм.,2,parts,,Стандартные изделия
18447,Кольцо стопорное внутреннее D=55 мм. (Кольцо упорное 55),2,parts,,Стандартные изделия
18448,Кольцо стопорное внутреннее D=62,2,parts,,Стандартные изделия
18449,Кольцо стопорное внутреннее D=75 мм.,2,parts,,Стандартные изделия
18450,Кольцо стопорное наруж. D=12 мм.,2,parts,,Стандартные изделия
18451,Кольцо стопорное наруж. D=24 мм.,2,parts,,Стандартные изделия
18452,Кольцо стопорное наруж. D=25 мм. (Кольцо упорное 25 ),2,parts,,Стандартные изделия
18453,Кольцо стопорное наруж. D=28 мм (молотковая косилка),2,parts,,Стандартные изделия
18454,Кольцо стопорное наруж. D=32 мм.,2,parts,,Стандартные изделия
18455,Кольцо стопорное наруж. D=35 мм.,2,parts,,Стандартные изделия
18456,Кольцо стопорное наруж. D=8 мм.,2,parts,,Стандартные изделия
18457,"Кольцо уплотнительное 103х110х3,5",2,parts,,Стандартные изделия
18458,"Кольцо уплотнительное 11х16х2,6",2,parts,,Стандартные изделия
18459,"Кольцо уплотнительное 115х120х3,4",2,parts,,Стандартные изделия
18460,"Кольцо уплотнительное 11,5х16,6х2,6",2,parts,,Стандартные изделия
18461,"Кольцо уплотнительное 13х18х2,5",2,parts,,Стандартные изделия
18462,"Кольцо уплотнительное 15,5х20х2,3",2,parts,,Стандартные изделия
18463,"Кольцо уплотнительное 15,5х20,3х2,7",2,parts,,Стандартные изделия
18464,Кольцо уплотнительное 17х2,2,parts,,Стандартные изделия
18465,"Кольцо уплотнительное 17х22х2,4",2,parts,,Стандартные изделия
18466,"Кольцо уплотнительное 17,5х22х2,2",2,parts,,Стандартные изделия
18467,"Кольцо уплотнительное 17,5х22х2,55",2,parts,,Стандартные изделия
18468,"Кольцо уплотнительное 18х23х2,55",2,parts,,Стандартные изделия
18469,"Кольцо уплотнительное 19х24х2,3",2,parts,,Стандартные изделия
18470,"Кольцо уплотнительное 20х25,3х2,4",2,parts,,Стандартные изделия
18471,"Кольцо уплотнительное 21х25х2,3",2,parts,,Стандартные изделия
18472,"Кольцо уплотнительное 22х28х3,5",2,parts,,Стандартные изделия
18473,"Кольцо уплотнительное 22,4х27,7х2,65",2,parts,,Стандартные изделия
18474,"Кольцо уплотнительное 23х30х3,5",2,parts,,Стандартные изделия
18475,"Кольцо уплотнительное 24х27х1,7",2,parts,,Стандартные изделия
18476,Кольцо уплотнительное 24х30х3,2,parts,,Стандартные изделия
18477,"Кольцо уплотнительное 28х34,5х3,5",2,parts,,Стандартные изделия
18478,"Кольцо уплотнительное 28х35х3,1",2,parts,,Стандартные изделия
18479,"Кольцо уплотнительное 28х3,55",2,parts,,Стандартные изделия
18480,"Кольцо уплотнительное 28,5х39,5х5,7",2,parts,,Стандартные изделия
18481,Кольцо уплотнительное 30х40х5,2,parts,,Стандартные изделия
18482,"Кольцо уплотнительное 31х37х3,5",2,parts,,Стандартные изделия
18483,"Кольцо уплотнительное 34,5х40х3",2,parts,,Стандартные изделия
18484,Кольцо уплотнительное 35х45х5,2,parts,,Стандартные изделия
18485,"Кольцо уплотнительное 38х50х5,7",2,parts,,Стандартные изделия
18486,"Кольцо уплотнительное 42х52х5,3",2,parts,,Стандартные изделия
18487,"Кольцо уплотнительное 43,5х52х3,5",2,parts,,Стандартные изделия
18488,"Кольцо уплотнительное 50х57х3,4",2,parts,,Стандартные изделия
18489,"Кольцо уплотнительное 52х63х5,7",2,parts,,Стандартные изделия
18490,"Кольцо уплотнительное 55х62,5х3",2,parts,,Стандартные изделия
18491,"Кольцо уплотнительное 56х62х3,5",2,parts,,Стандартные изделия
18492,"Кольцо уплотнительное 58х64х3,5",2,parts,,Стандартные изделия
18493,"Кольцо уплотнительное 60х70х5,5",2,parts,,Стандартные изделия
18494,"Кольцо уплотнительное 63х5,7",2,parts,,Стандартные изделия
18495,"Кольцо уплотнительное 69х74х3,4",2,parts,,Стандартные изделия
18496,"Кольцо уплотнительное 78,5х84х3,5",2,parts,,Стандартные изделия
18497,"Кольцо уплотнительное 8х11,8х2,3",2,parts,,Стандартные изделия
18498,Кольцо уплотнительное 8х12х2,2,parts,,Стандартные изделия
18499,"Кольцо уплотнительное 80х86х1,75",2,parts,,Стандартные изделия
18500,Кольцо уплотнительное 80х86х4,2,parts,,Стандартные изделия
18501,"Кольцо уплотнительное 80,5х88х3,5",2,parts,,Стандартные изделия
18502,"Кольцо уплотнительное 81х85,5х2,5",2,parts,,Стандартные изделия
18503,"Кольцо уплотнительное 82,5х87,5х2,2",2,parts,,Стандартные изделия
18504,"Кольцо уплотнительное 8,5х12,5х2,4",2,parts,,Стандартные изделия
18505,"Кольцо уплотнительное 88х94х3,4",2,parts,,Стандартные изделия
18506,"Кольцо уплотнительное 9х14х2,5",2,parts,,Стандартные изделия
18507,"Кольцо уплотнительное 9,5х12,5х1,8",2,parts,,Стандартные изделия
18508,"Кольцо уплотнительное 9,5х14,8х2,65 для блока маслянного цилиндра",2,parts,,Стандартные изделия
18509,Ремень А 2200 для Картофелекопалки КК-1-540 (короткий),2,parts,,Стандартные изделия
18510,Ремень А 2800 для Картофелекопалки КК-1-540 (длинный),2,parts,,Стандартные изделия
18511,Ремень А 710 Lp / 680 Li,2,parts,,Стандартные изделия
18512,Ремень А 965 Li / 995 Lw зубчатый роторной косилки Н22.01,2,parts,,Стандартные изделия
18513,Ремень В (Б) -940 клиновой,2,parts,,Стандартные изделия
18514,"Ремень В 1000 (Сегментная; молотковая косилка Н22 – 125, Н22- 145)",2,parts,,Стандартные изделия
18515,Ремень В-1950 Lр (1910 Li) на одноцилиндровый двигатель R-195,2,engines,,Стандартные изделия
18516,Ремень В-2240 на одноцилиндровый двигатель,2,engines,,Стандартные изделия
18517,Ремень В-2360 (2315 Li),2,parts,,Стандартные изделия
18518,Ремень В-3150 приводной для минитрактора,2,parts,,Стандартные изделия
18519,"Ремень В(Б) – 2800 (2755 Li) привода косилки КРН-2,1/ Lisicki 1.0",2,parts,,Стандартные изделия
18804,Шнек (бур) ямобура 1W-50,2,parts,,Запчасти для навесного оборудования
18758,Колесо плуга 1L-220/ 320 (без стремянок),2,parts,,Запчасти для навесного оборудования
18802,Шнек (бур) ямобура 1W-30,2,parts,,Запчасти для навесного оборудования
18889,Коленвал (Коленчатый вал) LL380BT,2,parts,,Запчасти для дизелей
18731,Цепь 42 звена пресс-подборщик YK0850/YK0870/YK1070,2,parts,,Запчасти для навесного оборудования
18732,Цепь 42/126/144 звеньев пресс-подборщик YK0850 комплект,2,parts,,Запчасти для навесного оборудования
18914,Крышка поддона картера KM385ВТ,2,parts,,Запчасти для дизелей
18733,Цепь 42/146/168 звеньев пресс-подборщик YK0870 / YK1070 комплект,2,parts,,Запчасти для навесного оборудования
18734,Шайба регулировочная цепи пресс подборщика YK0850/ 0870/ 0890,2,parts,,Запчасти для навесного оборудования
18735,Шайба фрикционная пресс-подборщик желт. YK0850/ YK0870/ YK0890,2,parts,,Запчасти для навесного оборудования
18736,Шайба фрикционная пресс-подборщик оран. YK0850/ YK0870,2,parts,,Запчасти для навесного оборудования
18737,Шайба 36х67х4 пресс подборщика YK0850/ 0870/ 0890,2,parts,,Запчасти для навесного оборудования
18738,Шайба 43х75х4 пресс подборщика YK0850/ 0870/ 0890,2,parts,,Запчасти для навесного оборудования
18739,"Шестерня коническая (12 зубьев, под шпонку) пресс-подборщик YK0850/YK0870",2,parts,,Запчасти для навесного оборудования
18740,"Шестерня коническая (12 зубьев, 13 шлицов) пресс-подборщик YK0850/YK0870",2,parts,,Запчасти для навесного оборудования
18741,"Шестерня коническая (12 зубьев, 13 шлицов) пресс-подборщика YK0890",2,parts,,Запчасти для навесного оборудования
18742,Шестерня коническая (20 зубьев) пресс-подборщик YK0850/YK0870,2,parts,,Запчасти для навесного оборудования
18743,Шестерня коническая (20 зубьев) редуктора пресс-подборщика YK0890,2,parts,,Запчасти для навесного оборудования
18744,Шестерня коническая (22 зуба) редуктора пресс-подборщика YK0850/YK0870,2,parts,,Запчасти для навесного оборудования
18803,Шнек (бур) ямобура 1W-40,2,parts,,Запчасти для навесного оборудования
18745,Шестерня редуктора нити пресс-подборщика (D внутр=17 мм),2,parts,,Запчасти для навесного оборудования
18746,Шестерня редуктора нити пресс-подборщика желт (D внутр=20 мм),2,parts,,Запчасти для навесного оборудования
18747,"Шпагат джутовый ШД (Пенька) 2 кг, 3-х ниточный Китай (Пресс 0850)",2,parts,,Запчасти для навесного оборудования
18748,"Шпагат джутовый ШД (Пенька) 2,5 кг, 3-х ниточный Китай (Пресс 0850)",2,parts,,Запчасти для навесного оборудования
18749,"Шпагат джутовый ШД (Пенька) 3 кг, 3-х ниточный Ru (Пресс 0850/0870/0890/1070)",2,parts,,Запчасти для навесного оборудования
18750,"Шпагат полипропиленовый (Пенька) 5 кг, 2200 Текс, в/с (Пресс ПРФ/0870/0890/1070",2,parts,,Запчасти для навесного оборудования
18751,"Шпагат полипропиленовый 1670 Текс (пенька), 4 кг бобина, 2500 м в/с",2,parts,,Запчасти для навесного оборудования
18752,Шпонка 7х7х25,2,parts,,Запчасти для навесного оборудования
18753,Электромагнитный клапан масляного насоса YK0850/YK0870,2,pumps,,Запчасти для навесного оборудования
18754,Болт для крепления лемеха М12х35 (с гайкой и гровером) увелич. прочности,2,parts,,Запчасти для навесного оборудования
18755,Держатель плуга 1L-220/ 1L-320,2,parts,,Запчасти для навесного оборудования
18756,Замок оборотного плуга 2L-220 (левый),2,parts,,Запчасти для навесного оборудования
18757,Замок оборотного плуга 2L-220 (правый),2,parts,,Запчасти для навесного оборудования
18759,Колесо 3.00-8 (340 мм) роторного плуга Н10,2,parts,,Запчасти для навесного оборудования
18760,Корпус вала в сборе роторного плуга Н10 (L- 333 мм),2,parts,,Запчасти для навесного оборудования
18761,Корпус (лемех) плуга оборотного 2L-220 задний Левый в сборе,2,parts,,Запчасти для навесного оборудования
18762,Корпус (лемех) плуга оборотного 2L-220 задний Правый в сборе,2,parts,,Запчасти для навесного оборудования
18763,Корпус (лемех) плуга оборотного 2L-220 передний Правый в сборе,2,parts,,Запчасти для навесного оборудования
18764,Корпус (лемех) плуга оборотного 2L-220 передний Левый в сборе,2,parts,,Запчасти для навесного оборудования
18765,Корпус (лемех) плуга 1L-220 задний со стойкой в сборе l=380мм,2,parts,,Запчасти для навесного оборудования
18766,Корпус (лемех) плуга 1L-220 передний со стойкой в сборе l=380мм,2,parts,,Запчасти для навесного оборудования
18767,Корпус (лемех) плуга 1L-220 / 320 задний со стойкой в сборе l =400мм,2,parts,,Запчасти для навесного оборудования
18768,Корпус (лемех) плуга 1L-220 / 320 передний со стойкой в сборе l =400мм,2,parts,,Запчасти для навесного оборудования
18769,Лемешная пластина (Лемех),2,parts,,Запчасти для навесного оборудования
18770,Лемешная пластина (Лемех) оборотного плуга 2L-220,2,parts,,Запчасти для навесного оборудования
18771,Носок плуга 1L-220; 1L-320,2,parts,,Запчасти для навесного оборудования
18772,Носок плуга 1L-220/320 (на корпус плуга 380 мм),2,parts,,Запчасти для навесного оборудования
18773,Отвал плуга 1L-220/320 (на корпус плуга 380 мм),2,parts,,Запчасти для навесного оборудования
18774,Отвал плуга 1L-220/320 (на корпус плуга 400 мм),2,parts,,Запчасти для навесного оборудования
18775,Рама плуга двухкорпусного 1L-220 (без пальцев),2,parts,,Запчасти для навесного оборудования
18776,Рама плуга трехкорпусного 1L-320 (без пальцев),2,parts,,Запчасти для навесного оборудования
18777,Рама плуга четырехкорпусного 1L-420 (без пальцев),2,parts,,Запчасти для навесного оборудования
18778,Ротор плуга Н10 без шкива,2,parts,,Запчасти для навесного оборудования
18779,Скоба П-образная (Стремянка) М12 51х126 на колесо плуга 1L-220/320,2,parts,,Запчасти для навесного оборудования
18780,Скоба П-образная (Стремянка) М16 70х125 на стойку плуга,2,parts,,Запчасти для навесного оборудования
18781,Стойка плуга 1L-220/320 L=380 мм,2,parts,,Запчасти для навесного оборудования
18782,Стойка плуга 1L-220/320 L=400 мм,2,parts,,Запчасти для навесного оборудования
18783,Тяга (Пластина) навески плуга 1L-220/ 1L-320,2,parts,,Запчасти для навесного оборудования
18784,Тяга плуга центральная 1L-220,2,parts,,Запчасти для навесного оборудования
18785,Шкив клиновой SPB 125-02 со втулкой тапербуш 2012.25 роторного плуга,2,parts,,Запчасти для навесного оборудования
18786,Вилка прицепа с розеткой 7-контактная,2,parts,,Запчасти для навесного оборудования
18787,Гидробак КУН,2,parts,,Запчасти для навесного оборудования
18788,"Заглушка пластиковая углового редуктора (1:2,91) АМ281",2,parts,,Запчасти для навесного оборудования
18789,Кронштейн крепления отвала Уралец Н12 (комплект),2,parts,,Запчасти для навесного оборудования
18790,Кронштейн крепления ролика роторной косилки (комплект),2,parts,,Запчасти для навесного оборудования
18791,"Нож (зуб, клык) грейдера навесного Н16 с крепежом, с болтом, гайкой и гровером",2,parts,,Запчасти для навесного оборудования
18792,Палец 25х113 гидроцилиндра рукояти (ковша) экскаватора Уралец,2,parts,,Запчасти для навесного оборудования
18793,Палец 25х135 рукояти (ковша) экскаватора Уралец,2,parts,,Запчасти для навесного оборудования
18794,Рамка отвала Уралец Н12 (треугольник),2,parts,,Запчасти для навесного оборудования
18795,Редуктор для навесного ямобура 1W-20/30/40/50,2,parts,,Запчасти для навесного оборудования
18796,Ротор в сборе снегоочистителя Н14 / Н23,2,parts,,Запчасти для навесного оборудования
18797,"Техпластина (резина, скребок) армированная отвала Уралец 40 мм 500х125",2,parts,,Запчасти для навесного оборудования
18799,"Техпластина (резина,скребок) армир.металлом отвала Уралец 35 мм 500х135",2,parts,,Запчасти для навесного оборудования
18800,Техпластина толщиной 40 мм 500х250 арм. нитью,2,parts,,Запчасти для навесного оборудования
18801,Шнек (бур) ямобура 1W-20,2,parts,,Запчасти для навесного оборудования
18805,Держатель лап культиватора с крепежом короткий,2,parts,,Запчасти для навесного оборудования
18806,Держатель лап культиватора с крепежом длинный,2,parts,,Запчасти для навесного оборудования
18807,Держатель стойки колеса культиватора,2,parts,,Запчасти для навесного оборудования
18808,Колесо культиватора ОСМ-53005 со стойкой,2,parts,,Запчасти для навесного оборудования
18809,Лапа культиватора стрельчатая со стойкой,2,parts,,Запчасти для навесного оборудования
18810,Лапа окучника,2,parts,,Запчасти для навесного оборудования
18811,"Лапа (Стрела) культиватора-окучника КПС-4,2",2,parts,,Запчасти для навесного оборудования
