title,article,price,brand,category,stock,description,url,image_url
Колесо зубчатое Z16 вала вторичного минитракторов SCOUT T-25 до 2017,101474,1400.00,Неизвестно,Запчасти,В наличии,"Колесо зубчатое Z16 вала вторичного минитракторов SCOUT T-25 до 2017

Подходит к трактору:
Трактор СКАУТ T-25

Тип детали:
Шестерни и звездочки..",https://zip-agro.ru/shesternya-vtorichnogo-vala-z16-t25-2017,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/6/605x450-Secondary_shaft_gear_Z16.e7c-170x170.jpg
Колесо зубчатое Z16 первичного вала мотоблоков / минитракторов,101415,950.00,Неизвестно,Запчасти,В наличии,"Колесо зубчатое Z16 первичного вала мотоблоков / минитракторов

Шестеренка первичного вала Z16 дизельного мотоблока и ременного минитрактора

Подходит на технику ..",https://zip-agro.ru/shesternya-pervichnogo-vala-z16,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/7/605x450-zad.-peredachi%282%29.e7c-170x170.jpg
Колесо зубчатое Z20 / Z26 вала задней передачи мотоблоков / минитракторов,101439,1100.00,Неизвестно,Запчасти,В наличии,"Колесо зубчатое Z20 / Z26 вала задней передачи мотоблоков / минитракторов

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Трактор СКАУТ T-25

Подходит к тракт..",https://zip-agro.ru/shesternya-vala-zadnej-peredachi-z20z26,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/0/605x450-KPP6-shesternya-promezhutochnaya-zad.-peredachi.e7c-170x170.jpg
Колесо зубчатое Z20 главного вала мотоблоков / минитракторов,101437,700.00,Неизвестно,Запчасти,В наличии,"Колесо зубчатое Z20 главного вала мотоблоков / минитракторов

Шестеренка первичного вала Z20 дизельного мотоблока и ременного минитрактора

Подходит на технику ..",https://zip-agro.ru/shesternya-glavnogo-vala-z20,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/1/605x450-KPP6-shesternya-vedomaya-1-zadnej-per.e7c-170x170.jpg
Колесо зубчатое Z22 / Z29 первичного вала минитракторов,101434,1400.00,Неизвестно,Запчасти,В наличии,"Колесо зубчатое Z22 / Z29 первичного вала минитракторов

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Трактор СКАУТ T-25

Подходит к трактору:
Т..",https://zip-agro.ru/shesternya-pervichnogo-vala-z22z29,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/0/605x450-KPP6-shesternya-vedushhaya-ponizhayushhaya.e7c-170x170.jpg
Колесо зубчатое Z30 вала промежуточного дифференциала минитракторов SCOUT T-25 до 2017,101470,1600.00,Неизвестно,Запчасти,В наличии,"Колесо зубчатое Z30 вала промежуточного дифференциала минитракторов SCOUT T-25 до 2017

Подходит к трактору:
Трактор СКАУТ T-25

Тип детали:
Шестерни и звездочки..",https://zip-agro.ru/shesternya-vala-promegutochnogo-differentsiala-z30-t25-2017,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/4/605x450-Differential_intermediate_shaft_gear_Z30.e7c-170x170.jpg
Колесо зубчатое Z31 главного вала мотоблоков / минитракторов,101408,1600.00,Неизвестно,Запчасти,В наличии,"Колесо зубчатое Z31 главного вала мотоблоков / минитракторов

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Трактор СКАУТ T-25

Подходит к тракт..",https://zip-agro.ru/shesternya-glavnogo-vala-z31,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/4/605x450-KPP6-shesternya-vedomaya-3-peredachi.e7c-170x170.jpg
Колесо зубчатое Z38 главного вала мотоблоков / минитракторов,101410,1200.00,Неизвестно,Запчасти,В наличии,"Колесо зубчатое Z38 главного вала мотоблоков / минитракторов

Подходит к трактору:
Трактор Файтер

Подходит к трактору:
Трактор СКАУТ T-25

Подходит к тракт..",https://zip-agro.ru/shesternya-glavnogo-vala-z38,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/7/605x450-KPP6-shesternya-vedushhaya-2-3-peredachi.e7c-170x170.jpg
Колесо зубчатое Z40 вала привода полуоси минитракторов SCOUT T-25 до 2017,101471,2900.00,Неизвестно,Запчасти,В наличии,"Колесо зубчатое Z40 вала привода полуоси минитракторов SCOUT T-25 до 2017

Подходит к трактору:
Трактор СКАУТ T-25

Тип детали:
Шестерни и звездочки..",https://zip-agro.ru/shesternya-vala-privoda-poluosi-z40-t25-2017,https://zip-agro.ru/image/cache/catalog/zapshasti/skayt/2/605x450-Semi-axis_driving_shaft_gear_Z40.e7c-170x170.jpg
Колесо зубчатое Z43 главного вала мотоблоков / минитракторов,101417,1300.00,Неизвестно,Запчасти,В наличии,"Колесо зубчатое Z43 главного вала мотоблоков / минитракторов

Шестерня главного вала Z=43 мотоблоков / минитракторовПодходит на мотоблоки с водяным охлаждением и ..",https://zip-agro.ru/shesternya-glavnogo-vala-z43,https://zip-agro.ru/image/cache/catalog/product/skaut/kpp/zubchatoe-koleso-glavnogo-vala-z43-2-170x170.jpg
