title,url,brand,category,stock,article,price,image_url,description
Распределитель с краном Xingtai 120,https://zip-agro.ru/raspredelitel-s-kranom-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,10818ТР,5180.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d180d0b0d181d0bfd180d0b5d0b4d0b5d0bbd0b8d182d0b5d0bbd18c-d181-d0bad180d0b0d0bdd0bed0bc-xingtai-120_60e41d7bbaa1b-170x170.jpeg,"Распределитель с краном XT120
Вес (гр.) — 3733
                                                     .."
Реле зарядки Xingtai 160,https://zip-agro.ru/rele-zaryadki-xingtai-160,Xingtai/Уралец,Запчасти,В наличии,,1799.75,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d180d0b5d0bbd0b5-d0b7d0b0d180d18fd0b4d0bad0b8-xingtai-160_60e41d81c7226-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Реле поворотов Xingtai 120/220,https://zip-agro.ru/rele-povorotov-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,SG123A,446.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d180d0b5d0bbd0b5-d0bfd0bed0b2d0bed180d0bed182d0bed0b2-xingtai-120-220_60e41d869f2f3-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Ремень генератора В1016LI Xingtai 180/220,https://zip-agro.ru/remen-generatora-v1016li-xingtai-180220,Xingtai/Уралец,Запчасти,В наличии,B1016LI,554.30,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d180d0b5d0bcd0b5d0bdd18c-d0b3d0b5d0bdd0b5d180d0b0d182d0bed180d0b0-d0b21016li-xingtai-180-220_60e41d8c1456e-170x170.jpeg,"Ремень генератора В1016LI Xingtai 180/220
Вес (гр.) — 200
                                          .."
Ремкомплект НШ Xingtai 120/220,https://zip-agro.ru/remkomplekt-nsh-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,XT180.54.400,500.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d180d0b5d0bcd0bad0bed0bcd0bfd0bbd0b5d0bad182-d0bdd188-xingtai-120-220_60e42028d5075-170x170.jpeg,"Ремкомплект НШ Xingtai 120/220  Данный ремкомплект подходит на большинство шестеренчатых насосов.
С.."
Решетка радиатора Xingtai 120/160,https://zip-agro.ru/reshetka-radiatora-xingtai-120160,Xingtai/Уралец,Запчасти,В наличии,16.47.014,3735.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d180d0b5d188d0b5d182d0bad0b0-d180d0b0d0b4d0b8d0b0d182d0bed180d0b0-xingtai-120-160_60e41d90e07a7-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Рукав полуоси Левый Xingtai 120/220,https://zip-agro.ru/rukav-poluosi-levyj-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.37.156,7790.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d180d183d0bad0b0d0b2-d0bfd0bed0bbd183d0bed181d0b8-d0bbd0b5d0b2d18bd0b9-xingtai-120-220_60e4202da6ced-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Рукав полуоси правый Xingtai 120/220,https://zip-agro.ru/rukav-poluosi-pravyj-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.37.157,7880.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d180d183d0bad0b0d0b2-d0bfd0bed0bbd183d0bed181d0b8-d0bfd180d0b0d0b2d18bd0b9-xingtai-120-220_60e41d95b70c7-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Рулевая колонка в сборе (нового образца) Xingtai 120/220,https://zip-agro.ru/rulevaya-kolonka-v-sbore-novogo-obraztsa-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,14.40.001-1,12200.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d180d183d0bbd0b5d0b2d0b0d18f-d0bad0bed0bbd0bed0bdd0bad0b0-d0b2-d181d0b1d0bed180d0b5-d0bdd0bed0b2d0bed0b3d0be-d0bed0b1d180d0b0d0b7d186_60e41da000fc5-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Рулевая колонка в сборе (старого образца) Xingtai 120/220,https://zip-agro.ru/rulevaya-kolonka-v-sbore-starogo-obraztsa-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,XT14.40.001-1,12700.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/9/d180d183d0bbd0b5d0b2d0b0d18f-d0bad0bed0bbd0bed0bdd0bad0b0-d0b2-d181d0b1d0bed180d0b5-d181d182d0b0d180d0bed0b3d0be-d0bed0b1d180d0b0d0b7_60e41da62e31a-170x170.jpeg,"Рулевая колонка в сборе (старого образца) Xingtai 120/220  Крепление под при болта.
Высота общая (м.."
Рычаг выжима сцепления (лапка) Xingtai 120/224,https://zip-agro.ru/rychag-vygima-stsepleniya-lapka-xingtai-120224,Xingtai/Уралец,Запчасти,В наличии,10.21.105,256.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d180d18bd187d0b0d0b3-d0b2d18bd0b6d0b8d0bcd0b0-d181d186d0b5d0bfd0bbd0b5d0bdd0b8d18f-d0bbd0b0d0bfd0bad0b0-xingtai-120-224_60e41dacac575-170x170.jpeg,"Рычаг выжима сцепления (лапка) Xingtai 120-224
Длина (мм) — 74/32
Вес (гр.) — 55
                   .."
Рычаг переключения передач Xingtai 120/220,https://zip-agro.ru/rychag-pereklyucheniya-peredach-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,10T.37.160,1750.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d180d18bd187d0b0d0b3-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0bfd0b5d180d0b5d0b4d0b0d187-xingtai-120-220_60e420326d5d0-170x170.jpeg,"Рычаг переключения передач Xingtai 120/220
Длина (мм) — 355
Ø яблока (мм) — 36
Вес (гр.) — 520
 .."
Рычаг переключения передач в сборе с крышкой корпуса Xingtai 120/220,https://zip-agro.ru/rychag-pereklyucheniya-peredach-v-sbore-s-kryshkoj-korpusa-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,14.37.100,3044.05,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d180d18bd187d0b0d0b3-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0bfd0b5d180d0b5d0b4d0b0d187-d0b2-d181d0b1d0bed180d0b5-d181-d0ba_60e41db189c70-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Рычаг переключения передач в сборес корпусом Xingtai 120/220,https://zip-agro.ru/rychag-pereklyucheniya-peredach-v-sbores-korpusom-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,10T.37.160,2930.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d180d18bd187d0b0d0b3-d0bfd0b5d180d0b5d0bad0bbd18ed187d0b5d0bdd0b8d18f-d0bfd0b5d180d0b5d0b4d0b0d187-d0b2-d181d0b1d0bed180d0b5d181-d0ba_60e41db668913-170x170.jpeg,"Рычаг переключения передач в сборес корпусом Xingtai 120/220
Длина (мм) — 355
Вес (гр.) — 1280
  .."
Рычаг поворотный левый Xingtai 120/220,https://zip-agro.ru/rychag-povorotnyj-levyj-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,14.31.105,1180.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d180d18bd187d0b0d0b3-d0bfd0bed0b2d0bed180d0bed182d0bdd18bd0b9-d0bbd0b5d0b2d18bd0b9-xingtai-120-220_60e41dbb5951e-170x170.jpeg,"Рычаг поворотный левый Xingtai 180/220
Диаметр конуса (мм) — 10*11/d
Вес (гр.) — 666
               .."
Рычаг поворотный левый Xingtai 180/220,https://zip-agro.ru/rychag-povorotnyj-levyj-xingtai-180220,Xingtai/Уралец,Запчасти,В наличии,220.31.106,1850.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d180d18bd187d0b0d0b3-d0bfd0bed0b2d0bed180d0bed182d0bdd18bd0b9-d0bbd0b5d0b2d18bd0b9-xingtai-180-220_60e41dc04e831-170x170.jpeg,"Рычаг поворотный левый Xingtai 180/220
Диаметр конуса (мм) — 15*17/d
Вес (гр.) — 1077
              .."
Рычаг поворотный правый Xingtai 120/220,https://zip-agro.ru/rychag-povorotnyj-pravyj-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,220.31.104,1162.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d180d18bd187d0b0d0b3-d0bfd0bed0b2d0bed180d0bed182d0bdd18bd0b9-d0bfd180d0b0d0b2d18bd0b9-xingtai-120-220_60e41dc5323bf-170x170.jpeg,"Рычаг поворотный правый Xingtai 120/220
Диаметр конуса (мм) — 14*12
Длина (мм) — 150
Высота (мм) — 2.."
Рычаг поворотный правый Xingtai 180/220,https://zip-agro.ru/rychag-povorotnyj-pravyj-xingtai-180220,Xingtai/Уралец,Запчасти,В наличии,14.31.106,1800.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d180d18bd187d0b0d0b3-d0bfd0bed0b2d0bed180d0bed182d0bdd18bd0b9-d0bfd180d0b0d0b2d18bd0b9-xingtai-180-220_60e41dca0602b-170x170.jpeg,"Рычаг поворотный правый Xingtai 180/220
Диаметр конуса (мм) — 10*11/d
Вес (гр.) — 500
              .."
Рычаг подъемника внутренний шлицевой Xingtai 224/244,https://zip-agro.ru/rychag-podaemnika-vnutrennij-shlitsevoj-xingtai-224244,Xingtai/Уралец,Запчасти,В наличии,150.55.133,1573.20,https://zip-agro.ru/image/cache/catalog/zapshasti/3/8036-1-170x170.JPEG,"Рычаг подъемника внутренний шлицевой Xingtai 224/244
Диаметр (мм) — 22
Количество шлицов (мм) — 31
Д.."
Рычаг подъемника наружный Z-27 Xingtai 240/244,https://zip-agro.ru/rychag-podaemnika-narugnyj-z-27-xingtai-240244,Xingtai/Уралец,Запчасти,В наличии,150.55.134,2310.35,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d180d18bd187d0b0d0b3-d0bfd0bed0b4d18cd0b5d0bcd0bdd0b8d0bad0b0-d0bdd0b0d180d183d0b6d0bdd18bd0b9-z-27-xingtai-240-244_60e41de7e520e-170x170.jpeg,"Рычаг подъемника наружный Xingtai 240/244
Диаметр (мм) — 16
Количество шлицов (мм) — 27/d39.5
Длина .."
Рычаг подъемника наружный шлиц Xingtai,https://zip-agro.ru/rychag-podaemnika-narugnyj-shlits-xingtai,Xingtai/Уралец,Запчасти,В наличии,14.55.031,1667.50,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d180d18bd187d0b0d0b3-d0bfd0bed0b4d18ad0b5d0bcd0bdd0b8d0bad0b0-d0bdd0b0d180d183d0b6d0bdd18bd0b9-d188d0bbd0b8d186-xingtai_60e41dcee26ea-170x170.jpeg,"Рычаг подъемника наружный шлиц Xingtai
Длина (мм) — 275
Ширина рычага в месте шлицов (мм) — 40
Диаме.."
Рычаг подъемника наружный шлицевой Xingtai 224/244,https://zip-agro.ru/rychag-podaemnika-narugnyj-shlitsevoj-xingtai-224244,Xingtai/Уралец,Запчасти,В наличии,150.55.013,2421.90,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d180d18bd187d0b0d0b3-d0bfd0bed0b4d18cd0b5d0bcd0bdd0b8d0bad0b0-d0bdd0b0d180d183d0b6d0bdd18bd0b9-d188d0bbd0b8d186d0b5d0b2d0bed0b9-xingtai-22_60e41ded5fa29-170x170.jpeg,"Рычаг подъемника наружный шлицевой Xingtai 224/244
Диаметр яблока (мм) — 21
Количество шлицов (мм) —.."
Рычаг подъемника наружный шпонка Xingtai,https://zip-agro.ru/rychag-podaemnika-narugnyj-shponka-xingtai,Xingtai/Уралец,Запчасти,В наличии,14.55.031,1950.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d180d18bd187d0b0d0b3-d0bfd0bed0b4d18ad0b5d0bcd0bdd0b8d0bad0b0-d0bdd0b0d180d183d0b6d0bdd18bd0b9-d188d0bfd0bed0bdd0bad0b0-xingtai_60e41dd599ba3-170x170.jpeg,"Рычаг подъемника наружный шпонка Xingtai
Длина общая (мм) — 280
Диаметр под шпонку (мм) — 36
Шири.."
Рычаг подъемный внутренний шлицевой Xingtai 120,https://zip-agro.ru/rychag-podaemnyj-vnutrennij-shlitsevoj-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,120.55.106,1920.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d180d18bd187d0b0d0b3-d0bfd0bed0b4d18ad0b5d0bcd0bdd18bd0b9-d0b2d0bdd183d182d180d0b5d0bdd0bdd0b8d0b9-d188d0bbd0b8d186d0b5d0b2d0bed0b9-xing_60e41ddbbb6df-170x170.jpeg,"Рычаг подъемный внутренний шлицевой Xingtai 120 
Количество шлицов (мм) — 28
Длина (мм) — 37
Высо.."
Рычаг подъемный внутренний шпонка Xingtai,https://zip-agro.ru/rychag-podaemnyj-vnutrennij-shponka-xingtai,Xingtai/Уралец,Запчасти,В наличии,120.55.106,1244.30,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d180d18bd187d0b0d0b3-d0bfd0bed0b4d18ad0b5d0bcd0bdd18bd0b9-d0b2d0bdd183d182d180d0b5d0bdd0bdd0b8d0b9-d188d0bfd0bed0bdd0bad0b0-xingtai_60e41de2664c8-170x170.jpeg,"Рычаг подъемный внутренний шпонка Xingtai
Диаметр (мм) — 40
Длина (мм) — 135
Высота (мм) — 58
Вес (г.."
Рычаг тормоза левый Xingtai 120,https://zip-agro.ru/rychag-tormoza-levyj-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT16.43.107,1084.45,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d180d18bd187d0b0d0b3-d182d0bed180d0bcd0bed0b7d0b0-d0bbd0b5d0b2d18bd0b9-xingtai-120_60e41df2e139c-170x170.jpeg,"Рычаг тормоза левый Xingtai 120
Длина общая (мм) — 117
Высота общая (мм) — 64
Диаметр малого отверст.."
Рычаг тормоза левый Xingtai 120/220,https://zip-agro.ru/rychag-tormoza-levyj-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.43.107,910.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d180d18bd187d0b0d0b3-d182d0bed180d0bcd0bed0b7d0b0-d0bbd0b5d0b2d18bd0b9-xingtai-120-220_60e41df928249-170x170.jpeg,"Рычаг тормоза левый Xingtai 120/220
Диаметр (мм) — 8
Диаметр под шлицы (мм) — 17
Вес (гр.) — 240
   .."
Рычаг тормоза правый Xingtai 120,https://zip-agro.ru/rychag-tormoza-pravyj-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT14.31.018,759.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d180d18bd187d0b0d0b3-d182d0bed180d0bcd0bed0b7d0b0-d0bfd180d0b0d0b2d18bd0b9-xingtai-120_60e41dfe2e6fc-170x170.jpeg,"Рычаг тормоза правый XT120
Диаметр (мм) — 8
Диаметр под шлицы (мм) — 17
Вес (гр.) — 250
            .."
Сателлит Z-11 Xingtai,https://zip-agro.ru/satellit-z-11-xingtai,Xingtai/Уралец,Запчасти,В наличии,10T.37.309-11,960.25,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d181d0b0d182d0b5d0bbd0bbd0b8d182-z-11-xingtai_60e4203cde595-170x170.jpeg,"Сателлит Z-11 Xingtai
Диаметр наружный (мм) — 49
Диаметр внутренний (мм) — 16
Высота (мм) — 16
Вес (.."
Сателлит Z-11 Xingtai 240/244,https://zip-agro.ru/satellit-z-11-xingtai-240244,Xingtai/Уралец,Запчасти,В наличии,150.37.200,872.85,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d181d0b0d182d0b5d0bbd0b8d182-z-11-xingtai-240-244_60e41e044e8c8-170x170.jpeg,"Сателит Z-11 Xingtai 240/244
Диаметр наружный (мм) — 56  
Диаметр внутренний (мм) — 20
Высота (мм) —.."
Сателлит Z-13 Xingtai,https://zip-agro.ru/satellit-z-13-xingtai,Xingtai/Уралец,Запчасти,В наличии,10T.37.309-13,941.85,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d181d0b0d182d0b5d0bbd0bbd0b8d182-z-13-xingtai_60e41e0e296df-170x170.jpeg,"Сателлит Z-13 Xingtai
Диаметр (мм) — 16
Количество зубьев (мм) — 13
Высота (мм) — 16
Вес (гр.) — 92
.."
Сателлит дифференциала  Z-12 Xingtai 120/220,https://zip-agro.ru/satellit-differentsiala-z-12-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,10T.37.309-12,870.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d181d0b0d182d0b5d0bbd0b8d182-d0b4d0b8d184d184d0b5d180d0b5d0bdd186d0b8d0b0d0bbd0b0-z-12-xingtai-120-220_60e41e0953b57-170x170.jpeg,"Сателит дифференциала Z-12 Xingtai 120/220
Диаметр (мм) — 16
Количество зубьев (мм) — 12
Высота (.."
Серьга прицепная Xingtai 120,https://zip-agro.ru/serga-pritsepnaya-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,12260TP,6550.40,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d181d0b5d180d18cd0b3d0b0-d0bfd180d0b8d186d0b5d0bfd0bdd0b0d18f-xingtai-120_60e41e132534b-170x170.jpeg,"Серьга прицепная XT120 Материал — чугун.
Высота до центра отверстия под палец (мм) — 173
Расстояния .."
Серьга соединительная Xingtai 120,https://zip-agro.ru/serga-soedinitelnaya-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT16.56.104-A,342.70,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/8/d181d0b5d180d18cd0b3d0b0-d181d0bed0b5d0b4d0b8d0bdd0b8d182d0b5d0bbd18cd0bdd0b0d18f-xingtai-120_60e420426c64a-170x170.jpeg,"Серьга соединительная Xingtai 120
Диаметр пальца (мм) — 10
Ширина / длина (мм) —  39 / 68
Диаметр (м.."
Сошка поворотная Xingtai 120/220,https://zip-agro.ru/soshka-povorotnaya-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.40.104-1,1480.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/6/d181d0bed188d0bad0b0-d0bfd0bed0b2d0bed180d0bed182d0bdd0b0d18f-xingtai-120-220_60e41e193ac1e-170x170.jpeg,"Сошка поворотная Xingtai 120/220
Диаметр под шлицы (мм) — 23
Диаметр под конус (мм) — 11*10
Длина (м.."
Сошка поворотная нов образца Xingtai 120/220,https://zip-agro.ru/soshka-povorotnaya-nov-obraztsa-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,184.40.101,1530.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/2/d181d0bed188d0bad0b0-d0bfd0bed0b2d0bed180d0bed182d0bdd0b0d18f-d0bdd0bed0b2-d0bed0b1d180d0b0d0b7d186d0b0-xingtai-120-220_60e41e1e34ce1-170x170.jpeg,"Сошка поворотная нового образца Xingtai 120/220
Диаметр под шлицы (мм) — 29.5
Диаметр под конус (мм).."
Сошка поворотная старого образца Xingtai 120/220,https://zip-agro.ru/soshka-povorotnaya-starogo-obraztsa-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,184.40.101,1770.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d181d0bed188d0bad0b0-d0bfd0bed0b2d0bed180d0bed182d0bdd0b0d18f-d181d182d0b0d180d0bed0b3d0be-d0bed0b1d180d0b0d0b7d186d0b0-xingtai-120-220_60e420476b997-170x170.jpeg,"Сошка поворотная старого образца Xingtai 120/220
Диаметр под шлицы (мм) — 29.5
Диаметр под конус (.."
Стакан подшипника Xingtai 120/220,https://zip-agro.ru/stakan-podshipnika-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,16.37.124,1490.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/3/d181d182d0b0d0bad0b0d0bd-d0bfd0bed0b4d188d0b8d0bfd0bdd0b8d0bad0b0-xingtai-120-220_60e41e231f0ad-170x170.jpeg,"Стакан подшипника Xingtai 120/220
Диаметр внутренний/наружный(мм) — 52/60
Высота (мм) — 34
Вес (гр.).."
"Стартер Z-11 12V 4,5KW (посадка Ø75 мм, межболт. L-115 мм) Xingtai 120-160",https://zip-agro.ru/starter-z-11-12v-45kw-posadka-75-mm-megbolt-l-115-mm-xingtai-120-160,Xingtai/Уралец,Запчасти,В наличии,1315A,11400.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d181d182d0b0d180d182d0b5d180-z-11-12v-45kw-d0bfd0bed181d0b0d0b4d0bad0b0-o75mm-d0bcd0b5d0b6d0b1d0bed0bbd182-l-115mm-xingtai-120-160_60e42aaaed39b-170x170.jpeg,"Стартер Z-11 12V 4,5KW Xingtai 120-160
Общая длина (мм) — 240
Посадочный диаметр в кронштейн (мм) .."
Стекло указателя поворота и стопа заднее Xingtai 120,https://zip-agro.ru/steklo-ukazatelya-povorota-i-stopa-zadnee-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,4388ТР,308.20,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d181d182d0b5d0bad0bbd0be-d183d0bad0b0d0b7d0b0d182d0b5d0bbd18f-d0bfd0bed0b2d0bed180d0bed182d0b0-d0b8-d181d182d0bed0bfd0b0-d0b7d0b0d0b4_60e41e280a1f1-170x170.jpeg,"Уважаемые клиенты, обратите внимание - комплектация товара может отличаться от фото на сайте,
в раз.."
Ступица зад колеса Xingtai 120/160,https://zip-agro.ru/stupitsa-zad-kolesa-xingtai-120160,Xingtai/Уралец,Запчасти,В наличии,14.34.101-A,1905.55,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d181d182d183d0bfd0b8d186d0b0-d0b7d0b0d0b4-d0bad0bed0bbd0b5d181d0b0-xingtai-120-160_60e41e2dae92e-170x170.jpeg,"Ступица заднего колеса Xingtai 120/160
Диаметр общий (мм) — 155
Диаметр посадочный под полуось (мм) .."
Ступица перед колеса Xingtai 120/220,https://zip-agro.ru/stupitsa-pered-kolesa-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,220.31.103,2150.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/5/d181d182d183d0bfd0b8d186d0b0-d0bfd0b5d180d0b5d0b4-d0bad0bed0bbd0b5d181d0b0-xingtai-120-220_60e41e32ec854-170x170.jpeg,"Ступица переднего колеса Xingtai 120/220
Диаметр внутренний/наружный(мм) — 53/62
Расстояние межболто.."
Ступица перед колеса Xingtai 180/200/220,https://zip-agro.ru/stupitsa-pered-kolesa-xingtai-180200220,Xingtai/Уралец,Запчасти,В наличии,22.31.013,1164.95,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d181d182d183d0bfd0b8d186d0b0-d0bfd0b5d180d0b5d0b4-d0bad0bed0bbd0b5d181d0b0-xingtai-180-200-220_60e41e37d467a-170x170.jpeg,Ступица переднего колеса Xingtai 180/200/220                                                        ..
Ступица переднего колеса Xingtai 120,https://zip-agro.ru/stupitsa-perednego-kolesa-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT14.55.329,1164.95,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d181d182d183d0bfd0b8d186d0b0-d0bfd0b5d180d0b5d0b4d0bdd0b5d0b3d0be-d0bad0bed0bbd0b5d181d0b0-xingtai-120_60e41e3d40b4c-170x170.jpeg,"Ступица переднего колеса XT120
Диаметр (мм) — 70/74/47/62
Расстояние межболтовое (мм) — 71
Высота (м.."
Сцепление в сборе (выжим под пластину) Xingtai 120/224,https://zip-agro.ru/stseplenie-v-sbore-vygim-pod-plastinu-xingtai-120224,Xingtai/Уралец,Запчасти,В наличии,10.21.001,5090.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/0/d181d186d0b5d0bfd0bbd0b5d0bdd0b8d0b5-d0b2-d181d0b1d0bed180d0b5-d0b2d18bd0b6d0b8d0bc-d0bfd0bed0b4-d0bfd0bbd0b0d181d182d0b8d0bdd183-xingta_60e41e42c71e7-170x170.jpeg,"Сцепление в сборе (выжим под пластину) Xingtai 120-224
Диаметр (мм) — 250
Высота (мм) — 68
Вес (гр.).."
Сцепление в сборе Xingtai/Уралец 120/244 TY295IT (JD-295),https://zip-agro.ru/stseplenie-v-sbore-xingtai-120244,Xingtai/Уралец,Запчасти,В наличии,10.21.001,5080.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/4/d181d186d0b5d0bfd0bbd0b5d0bdd0b8d0b5-d0b2-d181d0b1d0bed180d0b5-xingtai-120-244_60e41e47c6d2c-170x170.jpeg,"Сцепление в сборе Xingtai / Уралец / Swatt 120-244
Диаметр (мм) — 250
Высота (мм) — 60
Вес (гр.) .."
Трубка выпускная в сборе Xingtai 120,https://zip-agro.ru/trubka-vypusknaya-v-sbore-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,XT14.55.329,368.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d182d180d183d0b1d0bad0b0-d0b2d18bd0bfd183d181d0bad0bdd0b0d18f-d0b2-d181d0b1d0bed180d0b5-xingtai-120_60e41e4c8fdf8-170x170.jpeg,"Трубка выпускная в сборе XT120
Длина между центрами отверстий под болты,
по кратчайшему расстоянию (.."
Тяга тормозная в сборе Xingtai 120,https://zip-agro.ru/tyaga-tormoznaya-v-sbore-xingtai-120,Xingtai/Уралец,Запчасти,В наличии,6193ТР,685.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d182d18fd0b3d0b0-d182d0bed180d0bcd0bed0b7d0bdd0b0d18f-d0b2-d181d0b1d0bed180d0b5-xingtai-120_60e41e51ab26f-170x170.jpeg,"Тяга тормозная в сборе XT120
Вес (гр.) — 265
                                                     .."
Тяга тормозная перед Xingtai 120/220,https://zip-agro.ru/tyaga-tormoznaya-pered-xingtai-120220,Xingtai/Уралец,Запчасти,В наличии,10T.43.108,665.00,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/7/d182d18fd0b3d0b0-d182d0bed180d0bcd0bed0b7d0bdd0b0d18f-d0bfd0b5d180d0b5d0b4-xingtai-120-220_60e41e5778a1a-170x170.jpeg,"Тяга тормозная перед Xingtai 120/220
Вес (гр.) — 265
                                             .."
Тяга центральная регулирующая гидронавесного механизма Xingtai,https://zip-agro.ru/tyaga-tsentralnaya-reguliruyuschaya-gidronavesnogo-mehanizma-xingtai,Xingtai/Уралец,Запчасти,В наличии,160.31.124,1608.85,https://zip-agro.ru/image/cache/catalog/zapshasti/tata/1/d182d18fd0b3d0b0-d186d0b5d0bdd182d180d0b0d0bbd18cd0bdd0b0d18f-d180d0b5d0b3d183d0bbd0b8d180d183d18ed189d0b0d18f-d0b3d0b8d0b4d180d0be_60e4204c61851-170x170.jpeg,"Тяга центральная регулирующая гидронавесного механизма ХТ. Размеры: длина максимальная L-535mm, длин.."
